pole_name,citations,location,site,lat,lon,age,age_high,age_low,age_unit,age_uncertainty,dir_dec,dir_inc,dir_k,dir_f,dir_alpha95,dir_r,dir_tilt_correction,dir_polarity,dir_n_specimens,dir_n_samples,vgp_lat,vgp_lon,vgp_lat_rev,vgp_lon_rev,vgp_dm,vgp_dp,geologic_classes,lithologies,geologic_types,age_model,height_type,height,height_upper,height_lower,paleolatitude,Plon,Plat
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-10,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,275.2,25.3,18.75767488571038,resample,32.324999999999996,,100.0,n,1,1,13.26958309638396,184.83133630462032,-13.26958309638396,4.831336304620322,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,5.8,,,13.29777160609615,184.83133630462032,13.26958309638396
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-110,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,293.1,23.3,25.804630509288607,resample,27.560000000000002,,100.0,n,1,1,24.440879334060117,170.57072050825514,-24.440879334060117,350.57072050825514,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,51.7,,,12.15217127589901,170.57072050825514,24.440879334060117
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-111,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,275.2,33.4,77.07225802200207,resample,15.947,,100.0,n,1,1,16.833707900623068,188.38774928585428,-16.833707900623068,8.387749285854284,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,51.8,,,18.24683256500134,188.38774928585428,16.833707900623068
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-112,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,289.9,36.3,310.7393878852606,resample,7.941999999999999,,100.0,n,1,1,28.03642501135124,179.26417418880453,-28.03642501135124,359.26417418880453,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,52.1,,,20.16760291118242,179.26417418880453,28.03642501135124
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-113,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,299.5,32.1,47.199017189313764,resample,20.377999999999997,,100.0,n,1,1,32.51308938273586,169.56159396860846,-32.51308938273586,349.56159396860846,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,52.2,,,17.414002157869533,169.56159396860846,32.51308938273586
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-114,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,296.8,33.9,31.160255285160858,resample,25.08,,100.0,n,1,1,31.544148539064654,172.68151139313295,-31.544148539064654,352.68151139313295,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,52.9,,,18.5716306456178,172.68151139313295,31.544148539064654
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-115,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,294.5,21.9,86.55626468100236,resample,15.048,,100.0,n,1,1,24.78922982573848,168.8748643692934,-24.78922982573848,348.8748643692934,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,53.4,,,11.364942987739305,168.8748643692934,24.78922982573848
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-116,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,293.4,23.9,26.584006357299295,resample,27.152999999999995,,100.0,n,1,1,24.89019845310244,170.58943548464583,-24.89019845310244,350.58943548464583,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,53.9,,,12.493164574027466,170.58943548464583,24.89019845310244
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-117,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,292.1,21.5,79.09267338578836,resample,15.741999999999999,,100.0,n,1,1,23.034361601743285,170.60826845859947,-23.034361601743285,350.60826845859947,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,54.2,,,11.142092348149134,170.60826845859947,23.034361601743285
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-118,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,291.1,49.7,79.03241612934839,resample,15.748000000000001,,100.0,n,1,1,35.76150796058861,187.5014958054274,-35.76150796058861,7.501495805427396,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,54.8,,,30.52274101110372,187.5014958054274,35.76150796058861
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-119,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,291.9,25.0,13.2534167091894,resample,38.455999999999996,,100.0,n,1,1,24.35256048360856,172.23896757098885,-24.35256048360856,352.23896757098885,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,55.2,,,13.12426812279171,172.23896757098885,24.35256048360856
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-11,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,283.0,37.6,12.429575515410425,resample,39.709999999999994,,100.0,n,1,1,24.023021378927396,184.98356062261513,-24.023021378927396,4.98356062261513,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,6.2,,,21.059292141266262,184.98356062261513,24.023021378927396
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-120,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,283.6,30.7,45.74202431795374,resample,20.7,,100.0,n,1,1,21.236733290510035,181.0723404893169,-21.236733290510035,1.0723404893169004,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,55.5,,,16.53501029076833,181.0723404893169,21.236733290510035
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-121,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,286.9,16.9,377.2476259575931,resample,7.208,,100.0,n,1,1,17.725179500155008,172.82691983453708,-17.725179500155008,352.8269198345371,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,55.8,,,8.637852785558502,172.82691983453708,17.725179500155008
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-122,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,285.5,18.1,206.09558393524463,resample,9.751999999999999,,100.0,n,1,1,17.2622488455137,174.3508353129031,-17.2622488455137,354.3508353129031,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,56.0,,,9.281524424236249,174.3508353129031,17.2622488455137
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-123,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,287.6,18.4,24.019126400941893,resample,28.566,,100.0,n,1,1,18.786110684828245,172.86456879037064,-18.786110684828245,352.86456879037064,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,56.3,,,9.44343375324366,172.86456879037064,18.786110684828245
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-124,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,288.6,44.1,91.27328826308035,resample,14.653999999999998,,100.0,n,1,1,31.046676857055985,184.9760344235989,-31.046676857055985,4.97603442359889,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,56.5,,,25.85175238980182,184.9760344235989,31.046676857055985
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-125,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,301.8,40.6,9.34709909994379,resample,45.79200000000001,,100.0,n,1,1,38.11698083738313,172.7356778576941,-38.11698083738313,352.7356778576941,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,56.7,,,23.19764186300207,172.7356778576941,38.11698083738313
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-126,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,284.2,36.7,42.20476849284835,resample,21.549999999999997,,100.0,n,1,1,24.395433507406633,183.63880653926452,-24.395433507406633,3.6388065392645217,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,57.0,,,20.43984670814321,183.63880653926452,24.395433507406633
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-127,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,302.1,16.6,68.14035243859024,resample,16.96,,100.0,n,1,1,27.556146095265238,160.48111658363393,-27.556146095265238,340.48111658363393,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,57.4,,,8.477887822055779,160.48111658363393,27.556146095265238
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-128,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,283.3,24.5,6.004781600235473,resample,57.132,,100.0,n,1,1,18.377167817519215,178.55973732336543,-18.377167817519215,358.5597373233654,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,57.9,,,12.8364279484009,178.55973732336543,18.377167817519215
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-129,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,290.4,25.9,18.741437487819084,resample,32.339,,100.0,n,1,1,23.7298629134144,173.7931344038027,-23.7298629134144,353.7931344038027,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,59.6,,,13.646621591371066,173.7931344038027,23.7298629134144
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-130,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,302.5,20.3,9.703147374665752,resample,44.944,,100.0,n,1,1,29.33748349164301,161.61051890684212,-29.33748349164301,341.6105189068421,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,59.9,,,10.478759271880607,161.61051890684212,29.33748349164301
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-131,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,284.0,30.0,6.954982889613683,resample,53.08599999999999,,100.0,n,1,1,21.196865597446468,180.45315519365766,-21.196865597446468,0.45315519365766477,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,60.2,,,16.10211375198601,180.45315519365766,21.196865597446468
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-132,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,296.6,47.5,16.486237692518884,resample,34.48,,100.0,n,1,1,38.23001848337398,181.84379944938286,-38.23001848337398,1.843799449382857,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,60.7,,,28.61927748132928,181.84379944938286,38.23001848337398
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-133,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,289.7,29.8,10.991451441261475,resample,42.227999999999994,,100.0,n,1,1,24.94109875977788,176.10369414540367,-24.94109875977788,356.10369414540367,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,61.1,,,15.979208000324668,176.10369414540367,24.94109875977788
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-134,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,275.2,-3.2,32.28829924553249,resample,24.637999999999998,,100.0,n,1,1,2.307320407529799,174.63060046045314,-2.307320407529799,354.63060046045314,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,62.0,,,-1.6012486865002036,174.63060046045314,2.307320407529799
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-135,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,285.9,29.5,49.86385691499097,resample,19.825999999999997,,100.0,n,1,1,22.25567577085236,178.81690041996717,-22.25567577085236,358.81690041996717,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,62.4,,,15.795486138376505,178.81690041996717,22.25567577085236
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-136,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,286.9,32.3,13.51075860052982,resample,38.087999999999994,,100.0,n,1,1,24.171201171475964,179.40836118469952,-24.171201171475964,359.4083611846995,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,62.8,,,17.54106191783696,179.40836118469952,24.171201171475964
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-137,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,296.6,21.6,50.11631895350907,resample,19.776,,100.0,n,1,1,26.049022367071377,167.06154230030268,-26.049022367071377,347.0615423003027,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,63.3,,,11.197721418104612,167.06154230030268,26.049022367071377
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-138,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,292.1,20.6,120.73940739164556,resample,12.741000000000001,,100.0,n,1,1,22.667352499205812,170.24264097747903,-22.667352499205812,350.242640977479,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,63.9,,,10.643876924100176,170.24264097747903,22.667352499205812
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-139,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,289.3,19.3,572.3312195233626,resample,5.851999999999999,,100.0,n,1,1,20.279929988276628,171.9066191310509,-20.279929988276628,351.9066191310509,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,64.2,,,9.931666301533575,171.9066191310509,20.279929988276628
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-13,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,248.1,28.5,10.836927123761708,resample,42.528,,100.0,n,1,1,-2.7650997868184137,205.8608456790464,2.7650997868184137,25.860845679046406,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,7.1,,,15.188466933801159,205.8608456790464,-2.7650997868184137
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-140,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,293.7,11.9,732.7216752230614,resample,5.172,,100.0,n,1,1,20.26788240751581,165.66094520632464,-20.26788240751581,345.66094520632464,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,64.7,,,6.014863561999608,165.66094520632464,20.26788240751581
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-141,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,286.9,18.3,89.37264375693486,resample,14.809,,100.0,n,1,1,18.27852583991467,173.3616865538762,-18.27852583991467,353.3616865538762,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,65.4,,,9.389418570200087,173.3616865538762,18.27852583991467
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-142,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,276.3,30.6,22.16171418444042,resample,29.738999999999997,,100.0,n,1,1,16.296770844890904,186.31140862103837,-16.296770844890904,6.3114086210383675,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,65.8,,,16.472904937963875,186.31140862103837,16.296770844890904
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-143,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,304.6,27.7,18.741437487819084,resample,32.339,,100.0,n,1,1,33.870074219818754,163.07098700504855,-33.870074219818754,343.07098700504855,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,66.2,,,14.708618474279096,163.07098700504855,33.870074219818754
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-146,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,308.6,37.6,7.0905673713413355,resample,52.57600000000001,,100.0,n,1,1,41.11012725181482,165.0204641136138,-41.11012725181482,345.0204641136138,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,68.5,,,21.059292141266262,165.0204641136138,41.11012725181482
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-147,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,286.3,35.2,24.252887811149947,resample,28.428,,100.0,n,1,1,25.098312912017818,181.32212106333577,-25.098312912017818,1.3221210633357714,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,68.9,,,19.428316898396425,181.32212106333577,25.098312912017818
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-148,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,290.9,30.6,14.48565586603552,resample,36.784,,100.0,n,1,1,26.099567795017723,175.5731269093036,-26.099567795017723,355.5731269093036,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,69.9,,,16.472904937963875,175.5731269093036,26.099567795017723
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-149,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,282.8,13.6,13.642249393771849,resample,37.903999999999996,,100.0,n,1,1,13.697901097482074,174.71809469019718,-13.697901097482074,354.7180946901972,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,70.3,,,6.897144563514654,174.71809469019718,13.697901097482074
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-14,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,280.3,14.3,26.636953742739067,resample,27.126,,100.0,n,1,1,12.289678617829102,176.84774484959246,-12.289678617829102,356.84774484959246,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,7.6,,,7.2630993639565515,176.84774484959246,12.289678617829102
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-150,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,295.0,36.0,15.255383652911204,resample,35.844,,100.0,n,1,1,31.321501322971912,175.24333220273934,-31.321501322971912,355.24333220273934,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,70.4,,,19.96462874388612,175.24333220273934,31.321501322971912
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-152,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,289.7,19.8,79.19325539811939,resample,15.731999999999998,,100.0,n,1,1,20.747420715245198,171.7943892427876,-20.747420715245198,351.7943892427876,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,71.9,,,10.20458844298252,171.7943892427876,20.747420715245198
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-153,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,284.1,25.6,231.77049385656832,resample,9.196,,100.0,n,1,1,19.374739667698762,178.42813908757398,-19.374739667698762,358.428139087574,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,72.6,,,13.471886229135375,178.42813908757398,19.374739667698762
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-154,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,280.7,30.9,8.263131116933264,resample,48.702999999999996,,100.0,n,1,1,19.377060864705125,183.27861734138736,-19.377060864705125,3.27861734138736,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,73.0,,,16.65948777070727,183.27861734138736,19.377060864705125
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-156,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,306.4,18.0,15.45132708358055,resample,35.61600000000001,,100.0,n,1,1,30.839960762097455,157.27459429661303,-30.839960762097455,337.27459429661303,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,73.9,,,9.227644881606496,157.27459429661303,30.839960762097455
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-157,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,285.9,25.2,25.163295634312902,resample,27.909,,100.0,n,1,1,20.417027725383946,176.9111832296179,-20.417027725383946,356.9111832296179,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,75.0,,,13.239869678709619,176.9111832296179,20.417027725383946
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-158,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,289.2,15.3,48.687898883063845,resample,20.063999999999997,,100.0,n,1,1,18.629438342585548,170.45341689033103,-18.629438342585548,350.453416890331,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,75.8,,,7.788839395265455,170.45341689033103,18.629438342585548
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-15,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,301.2,39.3,13.546301053807401,resample,38.038,,100.0,n,1,1,37.067098459175924,172.35797225323995,-37.067098459175924,352.35797225323995,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,8.0,,,22.256598955513255,172.35797225323995,37.067098459175924
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-160,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,299.8,31.4,8.075352079294143,resample,49.266,,100.0,n,1,1,32.39303758621842,168.95400670276376,-32.39303758621842,348.95400670276376,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,76.8,,,16.972257513620633,168.95400670276376,32.39303758621842
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-162,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,303.2,23.4,6.563077410174723,resample,54.647999999999996,,100.0,n,1,1,31.09516307250115,162.31901976547442,-31.09516307250115,342.3190197654744,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,78.1,,,12.208848944370597,162.31901976547442,31.09516307250115
Cut Face Creek Sandstone,"Pierce et al., 2022",Cut Face Creek,CF-163,47.73055,269.55872,1092.6,1093.5,1091.7,Ma,uniform,283.0,28.1,19.382144693643447,resample,31.8,,100.0,n,1,1,19.69783475327109,180.32962650696874,-19.69783475327109,0.3296265069687365,,,Sedimentary,Siltstone,Sediment Layer,Cut Face Creek,exact,78.7,,,14.947916559986933,180.32962650696874,19.69783475327109
